OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-3749,Crane Pond,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""02020001001605"";COM_ID=""22303775"";NHDNAME=""Crane Pond"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1773261.55017"";ALBERS_Y=""920607.294892"";EPA_REG=""Region_2"";AREA_CAT7=""(50,100]""",02020001,,,,,43.8531244312,-73.6531532000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,031,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-3809,Clear Lake,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""04150302001501"";COM_ID=""15490558"";NHDNAME=""Clear Lake"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1635141.69739"";ALBERS_Y=""937295.350557"";EPA_REG=""Region_2"";AREA_CAT7=""(10,20]""",04150302,,,,,44.2771903580,-75.2920119952,,,,GPS-Unspecified,WGS84,,,,,,,US,36,089,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-3861,Otter Lake,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""04140201003613"";COM_ID=""22025228"";NHDNAME=""Otter Lake"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1564376.93352"";ALBERS_Y=""792239.545164"";EPA_REG=""Region_2"";AREA_CAT7="">100"";NESLAKE=""NESLake"";NESLAKE_ID=""3625""",04140201,,,,,43.1390928054,-76.5332967798,,,,GPS-Unspecified,WGS84,,,,,,,US,36,011,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4005,Bullhead Pond,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""02020001001921"";COM_ID=""22306991"";NHDNAME=""Bullhead Pond"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1774435.11257"";ALBERS_Y=""860413.490693"";EPA_REG=""Region_2"";AREA_CAT7=""(1,4]""",02020001,,,,,43.3260544694,-73.8127816984,,,,GPS-Unspecified,WGS84,,,,,,,US,36,113,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4025,Greenwood Lake,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""02030103001898"";COM_ID=""6244708"";NHDNAME=""Greenwood Lake"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1788626.36221"";ALBERS_Y=""618343.214117"";EPA_REG=""Region_2"";AREA_CAT7="">100"";NESLAKE=""NESLake"";NESLAKE_ID=""3403""",02030103,,,,,41.1895877116,-74.3198391474,,,,GPS-Unspecified,WGS84,,,,,,,US,36,071,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4037,Conesus Lake,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""04130003001262"";COM_ID=""15538805"";NHDNAME=""Conesus Lake"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1479562.57376"";ALBERS_Y=""729036.078175"";EPA_REG=""Region_2"";AREA_CAT7="">100"";NESLAKE=""NESLake"";NESLAKE_ID=""3639""",04130003,,,,,42.7342969865,-77.7113952963,,,,GPS-Unspecified,WGS84,,,,,,,US,36,051,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4065,MISSING,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""04150305001330"";COM_ID=""15465955"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1705197.43256"";ALBERS_Y=""949206.948987"";EPA_REG=""Region_2"";AREA_CAT7=""(4,10]""",04150305,,,,,44.2426689209,-74.4007071767,,,,GPS-Unspecified,WGS84,,,,,,,US,36,033,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4101,Seneca Lake,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""04140201003794"";COM_ID=""22026954"";NHDNAME=""Seneca Lake"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1545577.95241"";ALBERS_Y=""728384.222576"";EPA_REG=""Region_2"";AREA_CAT7="">100"";NESLAKE=""NESLake"";NESLAKE_ID=""3635""",04140201,,,,,42.6131881263,-76.9182995604,,,,GPS-Unspecified,WGS84,,,,,,,US,36,123,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4157,Crom Pond,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""02030101001668"";COM_ID=""6225522"";NHDNAME=""Crom Pond"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1828429.40148"";ALBERS_Y=""637817.317488"";EPA_REG=""Region_2"";AREA_CAT7=""(10,20]""",02030101,,,,,41.2775699252,-73.8003756900,,,,GPS-Unspecified,WGS84,,,,,,,US,36,119,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4212,MISSING,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""SAP"";REACHCODE=""02020007001300"";COM_ID=""6199614"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1787432.48044"";ALBERS_Y=""674758.214721"";EPA_REG=""Region_2"";AREA_CAT7=""(10,20]""",02020007,,,,,41.6828861663,-74.1795213537,,,,GPS-Unspecified,WGS84,,,,,,,US,36,111,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4222,MISSING,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""04150101002647"";COM_ID=""15512052"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1635491.34103"";ALBERS_Y=""879478.768473"";EPA_REG=""Region_2"";AREA_CAT7=""(10,20]""",04150101,,,,,43.7702025834,-75.4436305741,,,,GPS-Unspecified,WGS84,,,,,,,US,36,049,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4279,Moose Pond,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""02010006000590"";COM_ID=""9523359"";NHDNAME=""Moose Pond"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1728047.47695"";ALBERS_Y=""969153.247182"";EPA_REG=""Region_2"";AREA_CAT7=""(50,100]""",04150406,,,,,44.3704156239,-74.0640609120,,,,GPS-Unspecified,WGS84,,,,,,,US,36,031,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4467,Chautauqua Lake,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""05010002000453"";COM_ID=""15444647"";NHDNAME=""Chautauqua Lake"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1357043.37283"";ALBERS_Y=""638269.312565"";EPA_REG=""Region_2"";AREA_CAT7="">100"";NESLAKE=""NESLake"";NESLAKE_ID=""3610""",05010002,,,,,42.1361622432,-79.3875767219,,,,GPS-Unspecified,WGS84,,,,,,,US,36,013,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4489,Deer Pond,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""04150101002394"";COM_ID=""15509564"";NHDNAME=""Deer Pond"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1683325.0272"";ALBERS_Y=""908226.07994"";EPA_REG=""Region_2"";AREA_CAT7=""(10,20]""",04150101,,,,,43.9282248989,-74.7825113405,,,,GPS-Unspecified,WGS84,,,,,,,US,36,041,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4555,MISSING,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""02050103001557"";COM_ID=""8100427"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1589779.59926"";ALBERS_Y=""684156.978467"";EPA_REG=""Region_2"";AREA_CAT7=""(1,4]""",02050103,,,,,42.1460476607,-76.4981380070,,,,GPS-Unspecified,WGS84,,,,,,,US,36,107,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4636,Canadarago Lake,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""02050101002602"";COM_ID=""8084735"";NHDNAME=""Canadarago Lake"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1693058.39655"";ALBERS_Y=""783061.15479"";EPA_REG=""Region_2"";AREA_CAT7="">100"";NESLAKE=""NESLake"";NESLAKE_ID=""3603""",02050101,,,,,42.8154207678,-75.0066185225,,,,GPS-Unspecified,WGS84,,,,,,,US,36,077,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4665,Schroon Lake,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""02020001001697"";COM_ID=""22303791"";NHDNAME=""Schroon Lake"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1765633.8455"";ALBERS_Y=""909833.999357"";EPA_REG=""Region_2"";AREA_CAT7="">100"";NESLAKE=""NESLake"";NESLAKE_ID=""3634""",02020001,,,,,43.7750817025,-73.7769733735,,,,GPS-Unspecified,WGS84,,,,,,,US,36,031,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4676,Cannonsville Reservoir,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""02040101001286"";COM_ID=""2613174"";NHDNAME=""Cannonsville Reservoir"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1688880.43943"";ALBERS_Y=""701525.674619"";EPA_REG=""Region_2"";AREA_CAT7="">100"";NESLAKE=""NESLake"";NESLAKE_ID=""3605""",02040101,,,,,42.1117351543,-75.2737647092,,,,GPS-Unspecified,WGS84,,,,,,,US,36,025,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4678,MISSING,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""04150302001519"";COM_ID=""15490732"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1657941.11354"";ALBERS_Y=""934830.908047"";EPA_REG=""Region_2"";AREA_CAT7=""(50,100]""",04150302,,,,,44.2111037729,-75.0192850671,,,,GPS-Unspecified,WGS84,,,,,,,US,36,089,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4805,MISSING,Lake,"VISIT_NO=""0"";WSA_ECO3=""PLNLOW"";WSA_ECO9=""CPL"";REACHCODE=""02030202001218"";COM_ID=""9495052"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1951423.52958"";ALBERS_Y=""645446.47808"";EPA_REG=""Region_2"";AREA_CAT7=""(4,10]""",02030202,,,,,41.0812493969,-72.3435441645,,,,GPS-Unspecified,WGS84,,,,,,,US,36,103,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4866,Swinging Bridge Reservoir,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""02040104002217"";COM_ID=""4147012"";NHDNAME=""Swinging Bridge Reservoir"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1741341.0143"";ALBERS_Y=""651802.639605"";EPA_REG=""Region_2"";AREA_CAT7="">100"";NESLAKE=""NESLake"";NESLAKE_ID=""3637""",02040104,,,,,41.5754550136,-74.7849235182,,,,GPS-Unspecified,WGS84,,,,,,,US,36,105,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4902,Cross Lake,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""04140201003610"";COM_ID=""22025222"";NHDNAME=""Cross Lake"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1569278.92733"";ALBERS_Y=""789057.186874"";EPA_REG=""Region_2"";AREA_CAT7="">100""",04140201,,,,,43.1022579428,-76.4820161181,,,,GPS-Unspecified,WGS84,,,,,,,US,36,067,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-4932,Stephens Pond,Lake,"VISIT_NO=""0"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""02020001001757"";COM_ID=""22305213"";NHDNAME=""Stephens Pond"";LAKE_SAMP=""Not_Needed"";SITE_TYPE=""PROB_Lake"";TNT=""NotNeeded"";ALBERS_X=""1714684.81761"";ALBERS_Y=""903018.775056"";EPA_REG=""Region_2"";AREA_CAT7=""(20,50]""",02020001,,,,,43.8199404194,-74.4152363994,,,,GPS-Unspecified,WGS84,,,,,,,US,36,041,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA06608-ALSC:020149,Long Pond,Lake,"VISIT_NO=""1"";DATE_COL=""2007-09-11"";WSA_ECO3=""EHIGH"";WSA_ECO9=""NAP"";REACHCODE=""02010006000616"";COM_ID=""9523395"";STATUS_VER=""Target_Sampled"";SAMPLED=""YES"";LAKE_SAMP=""Target_Sampled"";SITE_TYPE=""REF_Lake"";TNT=""Target"";ALBERS_X=""1702471.15267"";ALBERS_Y=""960718.288567"";FLD_LON_DD=""-74.394039"";FLD_LAT_DD=""44.352788"";FLD_SRC=""Index_site"";EPA_REG=""Region_2""",04150406,,,,,44.3488110000,-74.4014910000,,,,GPS-Unspecified,WGS84,487.95,m,,,Other,NGVD29,US,36,033,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-0101,OS_P388,Lake,,04140201,,,,,42.4991550500,-77.1490251000,,,,GPS-Unspecified,NAD83,217.44,m,,,Digital Elevation Model,NAVD88,US,36,101,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-0102,R_P241,Lake,,04150305,,,,,44.0384223400,-74.3672050300,,,,GPS-Unspecified,NAD83,495.93,m,,,Digital Elevation Model,NAVD88,US,36,041,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-0104,C_P1,Lake,,04150408,,,,,43.6287609300,-73.4264698200,,,,GPS-Unspecified,NAD83,28.85,m,,,Digital Elevation Model,NAVD88,US,36,115,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-0105,C_P5251,Lake,,04150408,,,,,43.8416399500,-73.4308021900,,,,GPS-Unspecified,NAD83,64.36,m,,,Digital Elevation Model,NAVD88,US,36,031,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-0106,SC_P153,Lake,,04150306,,,,,44.3786763300,-74.3642348700,,,,GPS-Unspecified,NAD83,504.57,m,,,Digital Elevation Model,NAVD88,US,36,033,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-0107,B_P700,Lake,,04150101,,,,,43.7057187600,-75.1385960400,,,,GPS-Unspecified,NAD83,476.96,m,,,Digital Elevation Model,NAVD88,US,36,049,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-0108,LH_P5121,Lake,,02030101,,,,,41.3398960400,-73.6700700600,,,,GPS-Unspecified,NAD83,68.26,m,,,Digital Elevation Model,NAVD88,US,36,119,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-0109,SC_P58,Lake,,04150307,,,,,44.7360425600,-74.0654692100,,,,GPS-Unspecified,NAD83,528.45,m,,,Digital Elevation Model,NAVD88,US,36,033,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-0110,UH_P426,Lake,,02020001,,,,,43.8504499000,-73.6347167300,,,,GPS-Unspecified,NAD83,404.72,m,,,Digital Elevation Model,NAVD88,US,36,031,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-0111,UH_P268,Lake,,02020002,,,,,43.2419391100,-74.4899267800,,,,GPS-Unspecified,NAD83,576.39,m,,,Digital Elevation Model,NAVD88,US,36,041,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-0112,CM_P45,Lake,,02050105,,,,,42.3252798800,-77.1772002200,,,,GPS-Unspecified,NAD83,325.07,m,,,Digital Elevation Model,NAVD88,US,36,101,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-R02,NLA12_NY-R02,Lake,,04150401,,,,,43.4553021100,-73.5895325500,,,,GPS-Unspecified,NAD83,279.34,m,,,Digital Elevation Model,NAVD88,US,36,115,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-R03,NLA12_NY-R03,Lake,,02020001,,,,,43.9876171800,-73.5706270300,,,,GPS-Unspecified,NAD83,388.65,m,,,Digital Elevation Model,NAVD88,US,36,031,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-R04,NLA12_NY-R04,Lake,,04150303,,,,,44.3937307500,-75.6797688700,,,,GPS-Unspecified,NAD83,94.43,m,,,Digital Elevation Model,NAVD88,US,36,089,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-R06,NLA12_NY-R06,Lake,,02020001,,,,,43.3260666400,-73.8127890400,,,,GPS-Unspecified,NAD83,362.97,m,,,Digital Elevation Model,NAVD88,US,36,113,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-R07,NLA12_NY-R07,Lake,,02050103,,,,,42.1458269300,-76.4974379600,,,,GPS-Unspecified,NAD83,467.57,m,,,Digital Elevation Model,NAVD88,US,36,107,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-R08,NLA12_NY-R08,Lake,,02020006,,,,,42.0144448500,-74.0573919300,,,,GPS-Unspecified,NAD83,106.17,m,,,Digital Elevation Model,NAVD88,US,36,111,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_NY-R11,NLA12_NY-R11,Lake,,02020006,,,,,42.0605774800,-74.1758880100,,,,GPS-Unspecified,NAD83,336.59,m,,,Digital Elevation Model,NAVD88,US,36,111,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10001,NLA_NY-10001,Lake,,04150406,,,,,44.3488110000,-74.4014910000,,,,GPS-Unspecified,NAD83,488.29,m,,,Digital Elevation Model,NAVD88,US,36,033,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10002,NLA_NY-10002,Lake,,04140201,,,,,42.7719197300,-77.3095481000,,,,GPS-Unspecified,WGS84,209.55,m,,,Other,NGVD29,US,36,069,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10003,NLA_NY-10003,Lake,,04150408,,,,,43.5581929500,-73.4396072300,,,,GPS-Unspecified,WGS84,28.85,m,,,Other,NGVD29,US,36,115,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10004,NLA_NY-10004,Lake,,04150305,,,,,44.0411900000,-74.3616600000,,,,GPS-Unspecified,NAD83,495,m,,,Digital Elevation Model,NAVD88,US,36,041,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10005,NLA_NY-10005,Lake,,04140202,,,,,43.2084933900,-75.9351619400,,,,GPS-Unspecified,WGS84,112.31,m,,,Other,NGVD29,US,36,075,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10006,NLA_NY-10006,Lake,,02020003,,,,,43.0950429600,-73.7667432500,,,,GPS-Unspecified,WGS84,86.43,m,,,Other,NGVD29,US,36,091,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10007,NLA_NY-10007,Lake,,05010001,,,,,42.2521802700,-78.2923708400,,,,GPS-Unspecified,WGS84,470.53,m,,,Other,NGVD29,US,36,003,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10008,Unnamed Pond,Lake,Lake/Pond: Hydrographic Category = Perennial,02020007,,,,,41.5013226000,-74.3477737000,,,,GPS-Unspecified,NAD83,,,165,m,,,US,36,071,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10009,Unnamed Lake,Lake,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,04140201,,,,,42.2799485000,-76.5114276000,,,,GPS-Unspecified,NAD83,,,307,m,,,US,36,107,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10010,NLA_NY-10010,Lake,,05010002,,,,,42.3442113100,-79.3203861200,,,,GPS-Unspecified,WGS84,397.87,m,,,Other,NGVD29,US,36,013,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10011,Unnamed Pond,Lake,Lake/Pond: Hydrographic Category = Perennial,02020004,,,,,43.4005909000,-74.7525017000,,,,GPS-Unspecified,NAD83,,,498,m,,,US,36,041,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10012,West Lake,Lake,Lake/Pond: Hydrographic Category = Perennial,02020004,,,,,43.5976719000,-74.6361688000,,,,GPS-Unspecified,NAD83,,,725,m,,,US,36,041,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10013,NLA_NY-10013,Lake,,04150305,,,,,44.1540395200,-74.4447578100,,,,GPS-Unspecified,WGS84,544.95,m,,,Other,NGVD29,US,36,033,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10014,NLA_NY-10014,Lake,,04140201,,,,,42.4986400000,-77.1265300000,,,,GPS-Unspecified,NAD83,217,m,,,Digital Elevation Model,NAVD88,US,36,123,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10015,Big Reed Pond,Lake,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,02030202,,,,,41.0770803000,-71.9105508000,,,,GPS-Unspecified,NAD83,,,0,m,,,US,36,103,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10016,NLA_NY-10016,Lake,,02040104,,,,,41.7003467300,-74.6761471400,,,,GPS-Unspecified,WGS84,438.73,m,,,Other,NGVD29,US,36,105,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10017,None,Lake,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,02020001,,,,,43.7718311000,-74.2049398000,,,,GPS-Unspecified,NAD83,,,516,m,,,US,36,041,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10018,NLA_NY-10018,Lake,,04150401,,,,,43.4546224000,-73.5900746000,,,,GPS-Unspecified,NAD83,279.34,m,,,Digital Elevation Model,NAVD88,US,36,115,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10019,NLA_NY-10019,Lake,,04140202,,,,,42.9743017100,-76.0688845800,,,,GPS-Unspecified,WGS84,347.24,m,,,Other,NGVD29,US,36,067,,,,,,,,,,STORET
